method,m,i,step,cost,time
random,1,2,8173,20.205400466918945,4.937280893325806
random,1,2,8174,20.205400466918945,4.937280893325806
random,1,2,8175,20.205400466918945,4.937280893325806
random,1,2,8176,20.205400466918945,4.937280893325806
random,1,2,8177,20.24703025817871,4.937280893325806
random,1,2,8178,20.24703025817871,4.937280893325806
random,1,2,8179,20.24703025817871,4.937280893325806
random,1,2,8180,20.24870491027832,4.937280893325806
random,1,2,8181,20.24870491027832,4.937280893325806
random,1,2,8182,20.24870491027832,4.937280893325806
random,1,2,8183,20.24430274963379,4.937280893325806
random,1,2,8184,20.24430274963379,4.937280893325806
random,1,2,8185,20.24430274963379,4.937280893325806
random,1,2,8186,20.209129333496094,4.937280893325806
random,1,2,8187,20.05706024169922,4.937280893325806
random,1,2,8188,20.05706024169922,4.937280893325806
random,1,2,8189,20.06696319580078,4.937280893325806
random,1,2,8190,20.06696319580078,4.937280893325806
random,1,2,8191,20.06696319580078,4.937280893325806
random,1,2,8192,20.06696319580078,4.937280893325806
random,1,2,8193,20.06696319580078,4.937280893325806
random,1,2,8194,20.06696319580078,4.937280893325806
random,1,2,8195,20.06696319580078,4.937280893325806
random,1,2,8196,20.0911922454834,4.937280893325806
random,1,2,8197,20.0911922454834,4.937280893325806
random,1,2,8198,20.0911922454834,4.937280893325806
random,1,2,8199,20.0911922454834,4.937280893325806
random,1,2,8200,20.0911922454834,4.937280893325806
random,1,2,8201,19.757266998291016,4.937280893325806
random,1,2,8202,19.757266998291016,4.937280893325806
random,1,2,8203,19.757266998291016,4.937280893325806
random,1,2,8204,19.757266998291016,4.937280893325806
random,1,2,8205,19.757266998291016,4.937280893325806
random,1,2,8206,19.408061981201172,4.937280893325806
random,1,2,8207,19.408061981201172,4.937280893325806
random,1,2,8208,19.408061981201172,4.937280893325806
random,1,2,8209,19.51451873779297,4.937280893325806
random,1,2,8210,19.51451873779297,4.937280893325806
random,1,2,8211,19.51451873779297,4.937280893325806
random,1,2,8212,19.51451873779297,4.937280893325806
random,1,2,8213,19.51451873779297,4.937280893325806
random,1,2,8214,19.51451873779297,4.937280893325806
random,1,2,8215,19.51451873779297,4.937280893325806
random,1,2,8216,19.51451873779297,4.937280893325806
random,1,2,8217,19.51451873779297,4.937280893325806
random,1,2,8218,19.492773056030273,4.937280893325806
random,1,2,8219,19.492773056030273,4.937280893325806
random,1,2,8220,19.492773056030273,4.937280893325806
random,1,2,8221,19.492773056030273,4.937280893325806
random,1,2,8222,19.492773056030273,4.937280893325806
random,1,2,8223,19.81081771850586,4.937280893325806
random,1,2,8224,19.81081771850586,4.937280893325806
random,1,2,8225,19.81081771850586,4.937280893325806
random,1,2,8226,19.784997940063477,4.937280893325806
random,1,2,8227,19.784997940063477,4.937280893325806
random,1,2,8228,19.795269012451172,4.937280893325806
random,1,2,8229,19.795269012451172,4.937280893325806
random,1,2,8230,19.795269012451172,4.937280893325806
random,1,2,8231,19.795269012451172,4.937280893325806
random,1,2,8232,19.795269012451172,4.937280893325806
random,1,2,8233,19.795269012451172,4.937280893325806
random,1,2,8234,19.795269012451172,4.937280893325806
random,1,2,8235,19.795269012451172,4.937280893325806
random,1,2,8236,19.820987701416016,4.937280893325806
random,1,2,8237,19.849536895751953,4.937280893325806
random,1,2,8238,19.849536895751953,4.937280893325806
random,1,2,8239,19.849536895751953,4.937280893325806
random,1,2,8240,19.835071563720703,4.937280893325806
random,1,2,8241,19.835071563720703,4.937280893325806
random,1,2,8242,19.835071563720703,4.937280893325806
random,1,2,8243,19.835071563720703,4.937280893325806
random,1,2,8244,19.835071563720703,4.937280893325806
random,1,2,8245,19.835071563720703,4.937280893325806
random,1,2,8246,19.835071563720703,4.937280893325806
random,1,2,8247,19.835071563720703,4.937280893325806
random,1,2,8248,19.91965103149414,4.937280893325806
random,1,2,8249,19.91965103149414,4.937280893325806
random,1,2,8250,19.91965103149414,4.937280893325806
random,1,2,8251,19.91965103149414,4.937280893325806
random,1,2,8252,19.91965103149414,4.937280893325806
random,1,2,8253,19.91965103149414,4.937280893325806
random,1,2,8254,19.80669403076172,4.937280893325806
random,1,2,8255,19.80669403076172,4.937280893325806
random,1,2,8256,19.80669403076172,4.937280893325806
random,1,2,8257,19.668848037719727,4.937280893325806
random,1,2,8258,19.668848037719727,4.937280893325806
random,1,2,8259,19.668848037719727,4.937280893325806
random,1,2,8260,19.668848037719727,4.937280893325806
random,1,2,8261,19.668848037719727,4.937280893325806
random,1,2,8262,19.668848037719727,4.937280893325806
random,1,2,8263,19.668848037719727,4.937280893325806
random,1,2,8264,19.668848037719727,4.937280893325806
random,1,2,8265,19.623119354248047,4.937280893325806
random,1,2,8266,19.623119354248047,4.937280893325806
random,1,2,8267,19.623119354248047,4.937280893325806
random,1,2,8268,19.623119354248047,4.937280893325806
random,1,2,8269,19.543228149414062,4.937280893325806
random,1,2,8270,19.543228149414062,4.937280893325806
random,1,2,8271,19.543228149414062,4.937280893325806
random,1,2,8272,19.543228149414062,4.937280893325806
random,1,2,8273,19.543228149414062,4.937280893325806
random,1,2,8274,19.543228149414062,4.937280893325806
random,1,2,8275,19.543228149414062,4.937280893325806
random,1,2,8276,19.540294647216797,4.937280893325806
random,1,2,8277,19.643503189086914,4.937280893325806
random,1,2,8278,19.643503189086914,4.937280893325806
random,1,2,8279,19.643503189086914,4.937280893325806
random,1,2,8280,19.643503189086914,4.937280893325806
random,1,2,8281,19.643503189086914,4.937280893325806
random,1,2,8282,19.63120460510254,4.937280893325806
random,1,2,8283,19.630474090576172,4.937280893325806
random,1,2,8284,19.630474090576172,4.937280893325806
random,1,2,8285,19.630474090576172,4.937280893325806
random,1,2,8286,19.630474090576172,4.937280893325806
random,1,2,8287,19.630474090576172,4.937280893325806
random,1,2,8288,19.728605270385742,4.937280893325806
random,1,2,8289,19.728605270385742,4.937280893325806
random,1,2,8290,19.728605270385742,4.937280893325806
random,1,2,8291,19.52932357788086,4.937280893325806
random,1,2,8292,19.52528953552246,4.937280893325806
random,1,2,8293,19.52528953552246,4.937280893325806
random,1,2,8294,19.52528953552246,4.937280893325806
random,1,2,8295,19.52528953552246,4.937280893325806
random,1,2,8296,19.51274299621582,4.937280893325806
random,1,2,8297,19.51274299621582,4.937280893325806
random,1,2,8298,19.51274299621582,4.937280893325806
random,1,2,8299,19.51274299621582,4.937280893325806
random,1,2,8300,19.51274299621582,4.937280893325806
random,1,2,8301,19.468856811523438,4.937280893325806
random,1,2,8302,19.468856811523438,4.937280893325806
random,1,2,8303,19.44110107421875,4.937280893325806
random,1,2,8304,19.44110107421875,4.937280893325806
random,1,2,8305,19.44110107421875,4.937280893325806
random,1,2,8306,19.44110107421875,4.937280893325806
random,1,2,8307,19.44110107421875,4.937280893325806
random,1,2,8308,19.44110107421875,4.937280893325806
random,1,2,8309,19.44110107421875,4.937280893325806
random,1,2,8310,19.44110107421875,4.937280893325806
random,1,2,8311,19.311397552490234,4.937280893325806
random,1,2,8312,19.311397552490234,4.937280893325806
random,1,2,8313,19.144214630126953,4.937280893325806
random,1,2,8314,19.144214630126953,4.937280893325806
random,1,2,8315,19.144214630126953,4.937280893325806
random,1,2,8316,19.144214630126953,4.937280893325806
random,1,2,8317,19.144214630126953,4.937280893325806
random,1,2,8318,19.1856632232666,4.937280893325806
random,1,2,8319,19.130300521850586,4.937280893325806
random,1,2,8320,19.130300521850586,4.937280893325806
random,1,2,8321,19.130300521850586,4.937280893325806
random,1,2,8322,19.130300521850586,4.937280893325806
random,1,2,8323,19.130300521850586,4.937280893325806
random,1,2,8324,19.070598602294922,4.937280893325806
random,1,2,8325,19.070598602294922,4.937280893325806
random,1,2,8326,19.070598602294922,4.937280893325806
random,1,2,8327,19.15609359741211,4.937280893325806
random,1,2,8328,19.106035232543945,4.937280893325806
random,1,2,8329,19.106035232543945,4.937280893325806
random,1,2,8330,19.106035232543945,4.937280893325806
random,1,2,8331,19.106035232543945,4.937280893325806
random,1,2,8332,19.106035232543945,4.937280893325806
random,1,2,8333,19.106035232543945,4.937280893325806
random,1,2,8334,19.106035232543945,4.937280893325806
random,1,2,8335,19.06481170654297,4.937280893325806
random,1,2,8336,19.06481170654297,4.937280893325806
random,1,2,8337,19.06481170654297,4.937280893325806
random,1,2,8338,19.12672233581543,4.937280893325806
random,1,2,8339,19.0933895111084,4.937280893325806
random,1,2,8340,19.0933895111084,4.937280893325806
random,1,2,8341,19.0933895111084,4.937280893325806
random,1,2,8342,19.0933895111084,4.937280893325806
random,1,2,8343,19.0933895111084,4.937280893325806
random,1,2,8344,19.0933895111084,4.937280893325806
random,1,2,8345,19.0933895111084,4.937280893325806
random,1,2,8346,19.0933895111084,4.937280893325806
random,1,2,8347,19.0933895111084,4.937280893325806
random,1,2,8348,19.0933895111084,4.937280893325806
random,1,2,8349,19.0933895111084,4.937280893325806
random,1,2,8350,19.061201095581055,4.937280893325806
random,1,2,8351,19.061201095581055,4.937280893325806
random,1,2,8352,19.040996551513672,4.937280893325806
random,1,2,8353,19.040996551513672,4.937280893325806
random,1,2,8354,19.040996551513672,4.937280893325806
random,1,2,8355,19.040996551513672,4.937280893325806
random,1,2,8356,19.040996551513672,4.937280893325806
random,1,2,8357,19.040996551513672,4.937280893325806
random,1,2,8358,19.099382400512695,4.937280893325806
random,1,2,8359,18.961862564086914,4.937280893325806
random,1,2,8360,18.961862564086914,4.937280893325806
random,1,2,8361,18.961862564086914,4.937280893325806
random,1,2,8362,18.961862564086914,4.937280893325806
random,1,2,8363,18.961862564086914,4.937280893325806
random,1,2,8364,18.961862564086914,4.937280893325806
random,1,2,8365,19.090538024902344,4.937280893325806
random,1,2,8366,19.090538024902344,4.937280893325806
random,1,2,8367,19.090538024902344,4.937280893325806
random,1,2,8368,19.013229370117188,4.937280893325806
random,1,2,8369,19.013229370117188,4.937280893325806
random,1,2,8370,19.105579376220703,4.937280893325806
random,1,2,8371,19.12636947631836,4.937280893325806
random,1,2,8372,19.12636947631836,4.937280893325806
random,1,2,8373,18.903146743774414,4.937280893325806
random,1,2,8374,18.903146743774414,4.937280893325806
random,1,2,8375,18.903146743774414,4.937280893325806
random,1,2,8376,18.89939308166504,4.937280893325806
random,1,2,8377,18.89939308166504,4.937280893325806
random,1,2,8378,18.89939308166504,4.937280893325806
random,1,2,8379,18.89939308166504,4.937280893325806
random,1,2,8380,18.89939308166504,4.937280893325806
random,1,2,8381,18.89939308166504,4.937280893325806
random,1,2,8382,18.89939308166504,4.937280893325806
random,1,2,8383,18.80229949951172,4.937280893325806
random,1,2,8384,18.80229949951172,4.937280893325806
random,1,2,8385,18.847454071044922,4.937280893325806
random,1,2,8386,18.630891799926758,4.937280893325806
random,1,2,8387,18.630891799926758,4.937280893325806
random,1,2,8388,18.630891799926758,4.937280893325806
random,1,2,8389,18.630891799926758,4.937280893325806
random,1,2,8390,18.630891799926758,4.937280893325806
random,1,2,8391,18.630891799926758,4.937280893325806
random,1,2,8392,18.630891799926758,4.937280893325806
random,1,2,8393,18.507526397705078,4.937280893325806
random,1,2,8394,18.507526397705078,4.937280893325806
random,1,2,8395,18.507526397705078,4.937280893325806
random,1,2,8396,18.50752830505371,4.937280893325806
random,1,2,8397,18.50752830505371,4.937280893325806
random,1,2,8398,18.466079711914062,4.937280893325806
random,1,2,8399,18.466079711914062,4.937280893325806
random,1,2,8400,18.466079711914062,4.937280893325806
random,1,2,8401,18.466079711914062,4.937280893325806
random,1,2,8402,18.466079711914062,4.937280893325806
random,1,2,8403,18.466079711914062,4.937280893325806
random,1,2,8404,18.466079711914062,4.937280893325806
random,1,2,8405,18.466079711914062,4.937280893325806
random,1,2,8406,18.466079711914062,4.937280893325806
random,1,2,8407,18.466079711914062,4.937280893325806
random,1,2,8408,18.466079711914062,4.937280893325806
random,1,2,8409,18.466079711914062,4.937280893325806
random,1,2,8410,18.379467010498047,4.937280893325806
random,1,2,8411,18.379467010498047,4.937280893325806
random,1,2,8412,18.379467010498047,4.937280893325806
random,1,2,8413,18.379467010498047,4.937280893325806
random,1,2,8414,18.379467010498047,4.937280893325806
random,1,2,8415,18.44255828857422,4.937280893325806
random,1,2,8416,18.03392791748047,4.937280893325806
random,1,2,8417,17.979204177856445,4.937280893325806
random,1,2,8418,17.979204177856445,4.937280893325806
random,1,2,8419,17.979204177856445,4.937280893325806
random,1,2,8420,17.979204177856445,4.937280893325806
random,1,2,8421,17.973920822143555,4.937280893325806
random,1,2,8422,17.98918914794922,4.937280893325806
random,1,2,8423,17.960474014282227,4.937280893325806
random,1,2,8424,17.987751007080078,4.937280893325806
random,1,2,8425,17.987751007080078,4.937280893325806
random,1,2,8426,17.987751007080078,4.937280893325806
random,1,2,8427,17.987751007080078,4.937280893325806
random,1,2,8428,17.987751007080078,4.937280893325806
random,1,2,8429,17.987751007080078,4.937280893325806
random,1,2,8430,17.987751007080078,4.937280893325806
random,1,2,8431,17.987751007080078,4.937280893325806
random,1,2,8432,17.987751007080078,4.937280893325806
random,1,2,8433,17.987751007080078,4.937280893325806
random,1,2,8434,17.987751007080078,4.937280893325806
random,1,2,8435,17.987751007080078,4.937280893325806
random,1,2,8436,17.987751007080078,4.937280893325806
random,1,2,8437,17.987751007080078,4.937280893325806
random,1,2,8438,17.987751007080078,4.937280893325806
random,1,2,8439,17.987751007080078,4.937280893325806
random,1,2,8440,17.987751007080078,4.937280893325806
random,1,2,8441,17.987751007080078,4.937280893325806
random,1,2,8442,17.987751007080078,4.937280893325806
random,1,2,8443,17.9947509765625,4.937280893325806
random,1,2,8444,17.9947509765625,4.937280893325806
random,1,2,8445,18.04256248474121,4.937280893325806
random,1,2,8446,18.04256248474121,4.937280893325806
random,1,2,8447,18.04256248474121,4.937280893325806
random,1,2,8448,18.04256248474121,4.937280893325806
random,1,2,8449,18.04256248474121,4.937280893325806
random,1,2,8450,18.030065536499023,4.937280893325806
random,1,2,8451,18.030065536499023,4.937280893325806
random,1,2,8452,18.013545989990234,4.937280893325806
random,1,2,8453,18.013545989990234,4.937280893325806
random,1,2,8454,18.013545989990234,4.937280893325806
random,1,2,8455,18.249643325805664,4.937280893325806
random,1,2,8456,18.249643325805664,4.937280893325806
random,1,2,8457,18.249643325805664,4.937280893325806
random,1,2,8458,18.249643325805664,4.937280893325806
random,1,2,8459,18.249643325805664,4.937280893325806
random,1,2,8460,18.249643325805664,4.937280893325806
random,1,2,8461,18.249643325805664,4.937280893325806
random,1,2,8462,18.249643325805664,4.937280893325806
random,1,2,8463,18.249643325805664,4.937280893325806
random,1,2,8464,18.249643325805664,4.937280893325806
random,1,2,8465,18.249643325805664,4.937280893325806
random,1,2,8466,18.249643325805664,4.937280893325806
random,1,2,8467,18.249643325805664,4.937280893325806
random,1,2,8468,18.249643325805664,4.937280893325806
random,1,2,8469,18.249643325805664,4.937280893325806
random,1,2,8470,18.249643325805664,4.937280893325806
random,1,2,8471,18.249643325805664,4.937280893325806
random,1,2,8472,18.249643325805664,4.937280893325806
random,1,2,8473,18.249643325805664,4.937280893325806
random,1,2,8474,18.249643325805664,4.937280893325806
random,1,2,8475,18.249643325805664,4.937280893325806
random,1,2,8476,18.249643325805664,4.937280893325806
random,1,2,8477,18.249643325805664,4.937280893325806
random,1,2,8478,18.281940460205078,4.937280893325806
random,1,2,8479,18.281940460205078,4.937280893325806
random,1,2,8480,18.281940460205078,4.937280893325806
random,1,2,8481,18.281940460205078,4.937280893325806
random,1,2,8482,18.238386154174805,4.937280893325806
random,1,2,8483,18.238386154174805,4.937280893325806
random,1,2,8484,18.238386154174805,4.937280893325806
random,1,2,8485,18.186153411865234,4.937280893325806
random,1,2,8486,18.186153411865234,4.937280893325806
random,1,2,8487,18.186153411865234,4.937280893325806
random,1,2,8488,18.186153411865234,4.937280893325806
random,1,2,8489,18.294179916381836,4.937280893325806
random,1,2,8490,18.294179916381836,4.937280893325806
random,1,2,8491,18.294179916381836,4.937280893325806
random,1,2,8492,18.294179916381836,4.937280893325806
random,1,2,8493,18.293256759643555,4.937280893325806
random,1,2,8494,18.293256759643555,4.937280893325806
random,1,2,8495,18.293256759643555,4.937280893325806
random,1,2,8496,18.293256759643555,4.937280893325806
random,1,2,8497,18.293256759643555,4.937280893325806
random,1,2,8498,18.293256759643555,4.937280893325806
random,1,2,8499,18.293256759643555,4.937280893325806
random,1,2,8500,18.293256759643555,4.937280893325806
random,1,2,8501,18.293256759643555,4.937280893325806
random,1,2,8502,18.293256759643555,4.937280893325806
random,1,2,8503,18.293256759643555,4.937280893325806
random,1,2,8504,18.293256759643555,4.937280893325806
random,1,2,8505,18.293256759643555,4.937280893325806
random,1,2,8506,18.264612197875977,4.937280893325806
random,1,2,8507,18.264612197875977,4.937280893325806
random,1,2,8508,18.264612197875977,4.937280893325806
random,1,2,8509,18.264612197875977,4.937280893325806
random,1,2,8510,18.175838470458984,4.937280893325806
random,1,2,8511,18.175838470458984,4.937280893325806
random,1,2,8512,18.175838470458984,4.937280893325806
random,1,2,8513,18.175838470458984,4.937280893325806
random,1,2,8514,18.175838470458984,4.937280893325806
random,1,2,8515,18.175838470458984,4.937280893325806
random,1,2,8516,18.175838470458984,4.937280893325806
random,1,2,8517,18.175838470458984,4.937280893325806
random,1,2,8518,18.175838470458984,4.937280893325806
random,1,2,8519,18.175838470458984,4.937280893325806
random,1,2,8520,18.175838470458984,4.937280893325806
random,1,2,8521,18.175838470458984,4.937280893325806
random,1,2,8522,18.175199508666992,4.937280893325806
random,1,2,8523,18.175199508666992,4.937280893325806
random,1,2,8524,18.175199508666992,4.937280893325806
random,1,2,8525,18.175199508666992,4.937280893325806
random,1,2,8526,18.175199508666992,4.937280893325806
random,1,2,8527,18.132944107055664,4.937280893325806
random,1,2,8528,17.933658599853516,4.937280893325806
random,1,2,8529,17.933658599853516,4.937280893325806
random,1,2,8530,17.943933486938477,4.937280893325806
random,1,2,8531,17.943933486938477,4.937280893325806
random,1,2,8532,17.96840476989746,4.937280893325806
random,1,2,8533,17.96840476989746,4.937280893325806
random,1,2,8534,17.96840476989746,4.937280893325806
random,1,2,8535,18.476848602294922,4.937280893325806
random,1,2,8536,18.476848602294922,4.937280893325806
random,1,2,8537,18.476848602294922,4.937280893325806
random,1,2,8538,18.476848602294922,4.937280893325806
random,1,2,8539,18.476848602294922,4.937280893325806
random,1,2,8540,18.476848602294922,4.937280893325806
random,1,2,8541,18.476848602294922,4.937280893325806
random,1,2,8542,18.476848602294922,4.937280893325806
random,1,2,8543,18.482629776000977,4.937280893325806
random,1,2,8544,18.482629776000977,4.937280893325806
random,1,2,8545,18.482629776000977,4.937280893325806
random,1,2,8546,18.482629776000977,4.937280893325806
random,1,2,8547,18.482629776000977,4.937280893325806
random,1,2,8548,18.482629776000977,4.937280893325806
random,1,2,8549,18.482629776000977,4.937280893325806
random,1,2,8550,18.482629776000977,4.937280893325806
random,1,2,8551,18.482629776000977,4.937280893325806
random,1,2,8552,18.482629776000977,4.937280893325806
random,1,2,8553,18.482629776000977,4.937280893325806
random,1,2,8554,18.482629776000977,4.937280893325806
random,1,2,8555,18.482629776000977,4.937280893325806
random,1,2,8556,18.482629776000977,4.937280893325806
random,1,2,8557,18.482629776000977,4.937280893325806
random,1,2,8558,18.51065444946289,4.937280893325806
random,1,2,8559,18.51065444946289,4.937280893325806
random,1,2,8560,18.51065444946289,4.937280893325806
random,1,2,8561,18.51065444946289,4.937280893325806
random,1,2,8562,18.51065444946289,4.937280893325806
random,1,2,8563,18.51065444946289,4.937280893325806
random,1,2,8564,18.503469467163086,4.937280893325806
random,1,2,8565,18.503469467163086,4.937280893325806
random,1,2,8566,18.503469467163086,4.937280893325806
random,1,2,8567,18.503469467163086,4.937280893325806
random,1,2,8568,18.503469467163086,4.937280893325806
random,1,2,8569,18.503469467163086,4.937280893325806
random,1,2,8570,18.503469467163086,4.937280893325806
random,1,2,8571,18.503469467163086,4.937280893325806
random,1,2,8572,18.503469467163086,4.937280893325806
random,1,2,8573,18.3343448638916,4.937280893325806
random,1,2,8574,18.3343448638916,4.937280893325806
random,1,2,8575,18.3343448638916,4.937280893325806
random,1,2,8576,18.3343448638916,4.937280893325806
random,1,2,8577,18.3343448638916,4.937280893325806
random,1,2,8578,18.3343448638916,4.937280893325806
random,1,2,8579,18.3343448638916,4.937280893325806
random,1,2,8580,18.3343448638916,4.937280893325806
random,1,2,8581,18.3343448638916,4.937280893325806
random,1,2,8582,18.3343448638916,4.937280893325806
random,1,2,8583,18.3343448638916,4.937280893325806
random,1,2,8584,18.3343448638916,4.937280893325806
random,1,2,8585,18.3343448638916,4.937280893325806
random,1,2,8586,18.20866584777832,4.937280893325806
random,1,2,8587,18.20866584777832,4.937280893325806
random,1,2,8588,18.20866584777832,4.937280893325806
random,1,2,8589,18.20866584777832,4.937280893325806
random,1,2,8590,18.20866584777832,4.937280893325806
random,1,2,8591,18.20866584777832,4.937280893325806
random,1,2,8592,18.11756134033203,4.937280893325806
random,1,2,8593,17.995220184326172,4.937280893325806
random,1,2,8594,17.995220184326172,4.937280893325806
random,1,2,8595,17.995220184326172,4.937280893325806
random,1,2,8596,17.995220184326172,4.937280893325806
random,1,2,8597,17.995220184326172,4.937280893325806
random,1,2,8598,17.995220184326172,4.937280893325806
random,1,2,8599,17.85649871826172,4.937280893325806
random,1,2,8600,17.85649871826172,4.937280893325806
random,1,2,8601,17.85649871826172,4.937280893325806
random,1,2,8602,17.85649871826172,4.937280893325806
random,1,2,8603,17.85649871826172,4.937280893325806
random,1,2,8604,17.85649871826172,4.937280893325806
random,1,2,8605,17.85649871826172,4.937280893325806
random,1,2,8606,17.791053771972656,4.937280893325806
random,1,2,8607,17.791053771972656,4.937280893325806
random,1,2,8608,17.791053771972656,4.937280893325806
random,1,2,8609,17.81639862060547,4.937280893325806
random,1,2,8610,17.81639862060547,4.937280893325806
random,1,2,8611,17.81639862060547,4.937280893325806
random,1,2,8612,17.81639862060547,4.937280893325806
random,1,2,8613,17.81639862060547,4.937280893325806
random,1,2,8614,17.81639862060547,4.937280893325806
random,1,2,8615,17.81639862060547,4.937280893325806
random,1,2,8616,17.814786911010742,4.937280893325806
random,1,2,8617,17.814786911010742,4.937280893325806
random,1,2,8618,17.814300537109375,4.937280893325806
random,1,2,8619,17.755006790161133,4.937280893325806
random,1,2,8620,17.755006790161133,4.937280893325806
random,1,2,8621,17.755006790161133,4.937280893325806
random,1,2,8622,17.74869155883789,4.937280893325806
random,1,2,8623,17.74869155883789,4.937280893325806
random,1,2,8624,17.74869155883789,4.937280893325806
random,1,2,8625,17.734111785888672,4.937280893325806
random,1,2,8626,17.767864227294922,4.937280893325806
random,1,2,8627,17.767864227294922,4.937280893325806
random,1,2,8628,17.767864227294922,4.937280893325806
random,1,2,8629,17.767864227294922,4.937280893325806
random,1,2,8630,17.58598518371582,4.937280893325806
random,1,2,8631,17.58598518371582,4.937280893325806
random,1,2,8632,17.58598518371582,4.937280893325806
random,1,2,8633,17.58598518371582,4.937280893325806
random,1,2,8634,17.58598518371582,4.937280893325806
random,1,2,8635,17.58598518371582,4.937280893325806
random,1,2,8636,17.58598518371582,4.937280893325806
random,1,2,8637,17.58598518371582,4.937280893325806
random,1,2,8638,17.58598518371582,4.937280893325806
random,1,2,8639,17.58598518371582,4.937280893325806
random,1,2,8640,17.362932205200195,4.937280893325806
random,1,2,8641,17.362932205200195,4.937280893325806
random,1,2,8642,17.195018768310547,4.937280893325806
random,1,2,8643,16.957883834838867,4.937280893325806
random,1,2,8644,16.76395606994629,4.937280893325806
random,1,2,8645,16.76395606994629,4.937280893325806
random,1,2,8646,16.76395606994629,4.937280893325806
random,1,2,8647,16.794944763183594,4.937280893325806
random,1,2,8648,16.794944763183594,4.937280893325806
random,1,2,8649,16.794944763183594,4.937280893325806
random,1,2,8650,16.794944763183594,4.937280893325806
random,1,2,8651,16.794944763183594,4.937280893325806
random,1,2,8652,16.6759033203125,4.937280893325806
random,1,2,8653,16.6759033203125,4.937280893325806
random,1,2,8654,16.6759033203125,4.937280893325806
random,1,2,8655,16.778419494628906,4.937280893325806
random,1,2,8656,16.778419494628906,4.937280893325806
random,1,2,8657,16.778419494628906,4.937280893325806
random,1,2,8658,16.778419494628906,4.937280893325806
random,1,2,8659,16.778419494628906,4.937280893325806
random,1,2,8660,16.778419494628906,4.937280893325806
random,1,2,8661,16.778419494628906,4.937280893325806
random,1,2,8662,16.778419494628906,4.937280893325806
random,1,2,8663,16.778419494628906,4.937280893325806
random,1,2,8664,16.778419494628906,4.937280893325806
random,1,2,8665,16.778419494628906,4.937280893325806
random,1,2,8666,16.778419494628906,4.937280893325806
random,1,2,8667,16.778419494628906,4.937280893325806
random,1,2,8668,16.778419494628906,4.937280893325806
random,1,2,8669,16.778419494628906,4.937280893325806
random,1,2,8670,16.778419494628906,4.937280893325806
random,1,2,8671,16.778419494628906,4.937280893325806
random,1,2,8672,16.778419494628906,4.937280893325806
random,1,2,8673,16.778419494628906,4.937280893325806
random,1,2,8674,16.71030044555664,4.937280893325806
random,1,2,8675,16.71030044555664,4.937280893325806
random,1,2,8676,16.683507919311523,4.937280893325806
random,1,2,8677,16.683507919311523,4.937280893325806
random,1,2,8678,16.683507919311523,4.937280893325806
random,1,2,8679,16.567108154296875,4.937280893325806
random,1,2,8680,16.567108154296875,4.937280893325806
random,1,2,8681,16.567108154296875,4.937280893325806
random,1,2,8682,16.567108154296875,4.937280893325806
random,1,2,8683,16.567108154296875,4.937280893325806
random,1,2,8684,16.567108154296875,4.937280893325806
random,1,2,8685,16.567108154296875,4.937280893325806
random,1,2,8686,16.536739349365234,4.937280893325806
random,1,2,8687,16.536739349365234,4.937280893325806
random,1,2,8688,16.536739349365234,4.937280893325806
random,1,2,8689,16.515405654907227,4.937280893325806
random,1,2,8690,16.515405654907227,4.937280893325806
random,1,2,8691,16.515405654907227,4.937280893325806
random,1,2,8692,16.515405654907227,4.937280893325806
random,1,2,8693,16.515405654907227,4.937280893325806
random,1,2,8694,16.515405654907227,4.937280893325806
random,1,2,8695,16.515405654907227,4.937280893325806
random,1,2,8696,16.515405654907227,4.937280893325806
random,1,2,8697,16.515405654907227,4.937280893325806
random,1,2,8698,16.515405654907227,4.937280893325806
random,1,2,8699,16.515405654907227,4.937280893325806
random,1,2,8700,16.144031524658203,4.937280893325806
random,1,2,8701,16.166391372680664,4.937280893325806
random,1,2,8702,16.166391372680664,4.937280893325806
random,1,2,8703,16.10053062438965,4.937280893325806
random,1,2,8704,16.164644241333008,4.937280893325806
random,1,2,8705,16.164644241333008,4.937280893325806
random,1,2,8706,16.164644241333008,4.937280893325806
random,1,2,8707,16.164644241333008,4.937280893325806
random,1,2,8708,16.17337989807129,4.937280893325806
random,1,2,8709,15.983762741088867,4.937280893325806
random,1,2,8710,15.983762741088867,4.937280893325806
random,1,2,8711,15.983762741088867,4.937280893325806
random,1,2,8712,15.983762741088867,4.937280893325806
random,1,2,8713,15.983762741088867,4.937280893325806
random,1,2,8714,15.983762741088867,4.937280893325806
random,1,2,8715,15.983762741088867,4.937280893325806
random,1,2,8716,15.983762741088867,4.937280893325806
random,1,2,8717,15.983762741088867,4.937280893325806
random,1,2,8718,15.827047348022461,4.937280893325806
random,1,2,8719,15.827047348022461,4.937280893325806
random,1,2,8720,15.827047348022461,4.937280893325806
random,1,2,8721,15.827047348022461,4.937280893325806
random,1,2,8722,15.827047348022461,4.937280893325806
random,1,2,8723,15.827047348022461,4.937280893325806
random,1,2,8724,15.827047348022461,4.937280893325806
random,1,2,8725,15.827047348022461,4.937280893325806
random,1,2,8726,15.827047348022461,4.937280893325806
random,1,2,8727,15.827047348022461,4.937280893325806
random,1,2,8728,15.827047348022461,4.937280893325806
random,1,2,8729,15.827047348022461,4.937280893325806
random,1,2,8730,15.827047348022461,4.937280893325806
random,1,2,8731,15.827047348022461,4.937280893325806
