method,m,i,step,cost,time
sampled,10,4,175,7.26569128036499,16.770188093185425
sampled,10,4,176,6.952678203582764,16.770188093185425
sampled,10,4,177,6.911428451538086,16.770188093185425
sampled,10,4,178,6.752991676330566,16.770188093185425
sampled,10,4,179,6.772335529327393,16.770188093185425
sampled,10,4,180,6.658874988555908,16.770188093185425
sampled,10,4,181,6.691920280456543,16.770188093185425
sampled,10,4,182,6.4882426261901855,16.770188093185425
sampled,10,4,183,6.719295501708984,16.770188093185425
sampled,10,4,184,6.475713729858398,16.770188093185425
sampled,10,4,185,7.010079383850098,16.770188093185425
sampled,10,4,186,6.475713729858398,16.770188093185425
sampled,10,4,187,6.536746025085449,16.770188093185425
sampled,10,4,188,6.552728652954102,16.770188093185425
sampled,10,4,189,6.557214736938477,16.770188093185425
sampled,10,4,190,6.753883361816406,16.770188093185425
sampled,10,4,191,6.885904788970947,16.770188093185425
sampled,10,4,192,6.870116710662842,16.770188093185425
sampled,10,4,193,7.182155609130859,16.770188093185425
sampled,10,4,194,6.98548698425293,16.770188093185425
sampled,10,4,195,7.0779523849487305,16.770188093185425
sampled,10,4,196,7.123241424560547,16.770188093185425
sampled,10,4,197,7.259948253631592,16.770188093185425
sampled,10,4,198,7.011141777038574,16.770188093185425
sampled,10,4,199,6.858676910400391,16.770188093185425
sampled,10,4,200,7.26859712600708,16.770188093185425
sampled,10,4,201,7.405515670776367,16.770188093185425
sampled,10,4,202,7.289891242980957,16.770188093185425
sampled,10,4,203,7.108703136444092,16.770188093185425
sampled,10,4,204,7.425661087036133,16.770188093185425
sampled,10,4,205,7.576578140258789,16.770188093185425
sampled,10,4,206,7.576578140258789,16.770188093185425
sampled,10,4,207,8.126365661621094,16.770188093185425
sampled,10,4,208,7.973156452178955,16.770188093185425
sampled,10,4,209,7.989300727844238,16.770188093185425
sampled,10,4,210,7.989300727844238,16.770188093185425
sampled,10,4,211,7.8433837890625,16.770188093185425
sampled,10,4,212,7.415921211242676,16.770188093185425
sampled,10,4,213,7.531160831451416,16.770188093185425
sampled,10,4,214,7.408302307128906,16.770188093185425
sampled,10,4,215,7.366271018981934,16.770188093185425
sampled,10,4,216,7.1997222900390625,16.770188093185425
sampled,10,4,217,7.1666765213012695,16.770188093185425
sampled,10,4,218,7.333250999450684,16.770188093185425
sampled,10,4,219,7.456110000610352,16.770188093185425
sampled,10,4,220,7.591687202453613,16.770188093185425
sampled,10,4,221,7.919652462005615,16.770188093185425
sampled,10,4,222,8.048149108886719,16.770188093185425
sampled,10,4,223,7.720183849334717,16.770188093185425
sampled,10,4,224,7.720183849334717,16.770188093185425
sampled,10,4,225,7.62684965133667,16.770188093185425
sampled,10,4,226,7.710243225097656,16.770188093185425
sampled,10,4,227,7.303228855133057,16.770188093185425
