method,m,i,step,cost,time
sampled,5,5,516,11.506298065185547,53.091943979263306
sampled,5,5,517,11.620054244995117,53.091943979263306
sampled,5,5,518,11.815040588378906,53.091943979263306
sampled,5,5,519,11.737215042114258,53.091943979263306
sampled,5,5,520,11.670853614807129,53.091943979263306
sampled,5,5,521,11.803393363952637,53.091943979263306
sampled,5,5,522,11.930548667907715,53.091943979263306
sampled,5,5,523,11.930548667907715,53.091943979263306
sampled,5,5,524,11.84447956085205,53.091943979263306
sampled,5,5,525,11.854042053222656,53.091943979263306
sampled,5,5,526,11.843360900878906,53.091943979263306
sampled,5,5,527,11.891159057617188,53.091943979263306
sampled,5,5,528,11.922143936157227,53.091943979263306
sampled,5,5,529,11.933541297912598,53.091943979263306
sampled,5,5,530,11.933503150939941,53.091943979263306
sampled,5,5,531,11.933503150939941,53.091943979263306
sampled,5,5,532,11.933503150939941,53.091943979263306
sampled,5,5,533,11.929832458496094,53.091943979263306
sampled,5,5,534,11.929832458496094,53.091943979263306
